Job_ID,Role,Company,Location,Publish_Time,URL,job_desc,salary,work_type,country
85779459,Data Warehouse Engineer,PT Bali Towerindo Sentra Tbk,Central Jakarta,2025-07-15 16:45:02,https://id.jobstreet.com/id/job/85779459,"Responsibilities :; Design, build, and maintain the company’s source of truth (data lake, data warehouse, and data mart), dashboarding/reporting platforms, and/or any other data products; Work closely with BI analysts and data scientists to implement a variety of descriptive and predictive analytic solutions; Work closely with the product and engineering team to ensure the data ecosystem quality and accountability; Requirements :; Candidate must possess at least bachelor degree in Computer Science or Information Technology; At least 1-2 years of experience as data engineer (have experience data science course online school); Proficient with a variety of data engineering ETL Tools (Pentaho, Talend, SSIS, etc); Good understanding of the basics of data pipeline, and experience in implementing data-lake/data-warehouse/data-mart, with most recent data tech-stacks; Firm grasp in SQL Queries.",,Full time,indonesia
85841841,Cloud DevOps Engineer,PT Nomura Research Institute Indonesia,Jakarta,2025-07-17 02:45:02,https://id.jobstreet.com/id/job/85841841,"Description:; About your responsibilities for the Role; Provision, configure and maintain infrastructure on cloud services; Design infrastructure architecture and implement it based on the client’s functional and non-functional requirements list.; Responds to incidents, and problems planning for growth.; Design and implement CI/CD pipeline.; Work with the development team to quickly deliver software.; Design and implement automation for infrastructure and code management.; Requirements:; What you need to have (Minimum Qualifications); Excellent knowledge of Cloud Services such as AWS, GCP, Azure, and Alibaba Cloud.; Excellent knowledge of IaC platforms such as Terraform, Pulumi, and AWS CDK.; Excellent knowledge of Linux administration.; Excellent knowledge in the administration of relational databases such as PostgreSQL, MySQL, and MariaDB.; Experience in designing and implementing computer networks and cloud security.; Excellent knowledge of CI/CD tools such as AWS Codepipeline, Gitlab CI, and Jenkins.; Excellent knowledge of Docker and Kubernetes; Excellent knowledge of using Git.; Working knowledge in Public Key Infrastructure system.; Experience in monitoring and logging such as GCP Stackdriver logging, AWS Cloudwatch, Grafana, and ELK.; Working knowledge of one or more of these programming languages: Go, Python, JavaScript, TypeScript.; Able to work as part of a team and or alone.; Can efficiently organize and prioritize tasks.; Can confidently identify and solve technical problems unaided and in a timely fashion.; Required language(s): English; Preferred:; What would make you stand out from the crowd (Preferred Qualifications); Knowledge of cybersecurity.; Able to design microservice architecture while considering the operation, security, and availability aspect.; .",,Full time,indonesia
85795600,Cloud DevOps Engineer Senior,PT OS Selnajaya Indonesia,Jakarta,2025-07-16 16:45:02,https://id.jobstreet.com/id/job/85795600,"[Hiring] Cloud DevOps Engineer – Technology Industry; 📍 Location: Jakarta; 🏢 Placement: Our Client (Technology Industry); 🕒 Employment: Full-time; We are hiring a Cloud DevOps Engineer for a leading technology company based in Jakarta. If you are passionate about cloud infrastructure, automation, and DevOps best practices, this is a great opportunity to grow your career in a highly innovative environment.; 🌐 Job Responsibilities:; Provision, configure, and maintain cloud infrastructure services.; Design infrastructure architecture based on functional and non-functional client requirements.; Respond to incidents, resolve problems, and plan for infrastructure scalability.; Design and implement CI/CD pipelines.; Collaborate with development teams to enable rapid and reliable software delivery.; Build automation for infrastructure and code management.; ✅ Requirements:; Strong knowledge in one or more cloud platforms: AWS, GCP, or Azure.; Proficient in Docker and Kubernetes.; Skilled in Git and version control best practices.; Hands-on experience with Infrastructure as Code (IaC) tools such as Terraform, Pulumi, or AWS CDK.; Familiarity with one or more programming languages: Go, Python, TypeScript.; Solid experience in Linux system administration.; Knowledge in managing relational databases: PostgreSQL, MySQL, MariaDB.; Experience with CI/CD tools such as AWS CodePipeline, GitLab CI, Jenkins.; Understanding of Public Key Infrastructure (PKI) systems.; Proficient in English (spoken and written).; 🚀 Why Join?; Be part of a growing and forward-thinking tech company.; Work on impactful projects with modern cloud technologies.; Collaborative, open, and innovation-driven work culture.; Competitive compensation and career development opportunities.",Rp 20.000.000 – Rp 25.000.000 per month,Full time,indonesia
85746696,AWS Certified Cloud Engineer,PT Graha Karya Informasi,South Jakarta,2025-07-14 16:45:02,https://id.jobstreet.com/id/job/85746696,"Key Responsibilities:; Receive and monitor alerts/information from AWS services (e.g., CloudWatch, SNS, etc.); Perform initial identification and assessment of issues within the AWS environment; Accurately document incidents in ticketing systems (e.g., Jira, Freshdesk, ServiceNow); Communicate directly with internal teams or third-party vendors regarding incidents; Escalate issues in a structured and timely manner to the L1 team for technical investigation; Ensure communication and escalation processes are aligned with defined SLAs (Service Level Agreements); Provide initial incident reports or status updates to relevant stakeholders; Assist in maintaining SOPs/runbooks related to L0 support activities; Qualifications:; 0–1 year of experience in IT or cloud operations (fresh graduates are welcome); Holds an AWS Associate certification (Practioner, Solutions Architect, SysOps Administrator, or Developer); Familiar with core AWS services such as EC2, S3, RDS, IAM, and CloudWatch; Able to read and interpret basic logs from the AWS Console; Strong communication skills, detail-oriented, and responsive to incidents; Willing to work in a shift-based schedule if required",Rp 7.000.000 – Rp 10.000.000 per month,Full time,indonesia
85776532,Data Engineer Supervisor,PT. Cakra Radha Mustika,East Jakarta,2025-07-15 16:45:02,https://id.jobstreet.com/id/job/85776532,"Job Description; Establish data engineering frameworks, standards, and guidelines; Design, develop, and maintain efficient and scalable data pipelines; Optimize pipeline performance to reduce latency and improve efficiency; Build and manage scalable, secure, and reliable data storage systems; Provide technical guidance and support to engineering teams; Promote collaboration among teams involved in data initiatives; Ensure compliance with data privacy, security, retention, and disposal regulations; Qualification; Min 4 years of experience in data engineering; Advanced proficiency in SQL and experience with PostgreSQL, MSSQL, or BigQuery; Hands-on experience with ETL tools such as Pentaho, Apache Airflow, Prefect, or dbt; Proficient in Python programming; Experience with cloud platforms (GCP, AWS, Azure); Solid understanding of data warehousing and data modelling concepts; Excellent problem-solving skills and attention to detail; Proven experience in leading and managing a team.; Key Competencies:; SQL; ETL (Extract-Transform-Load); Database and Data Warehouse; Programming Languages (Python, Java, Scala); Cloud Technologies (GCP, AWS, Azure); Data Modelling; BI Tools (Tableau, Power BI)",Rp 10.000.000 – Rp 13.000.000 per month,Full time,indonesia
85808290,Senior Data Engineer,Yayasan Bina Nusantara,West Jakarta,2025-07-16 16:45:02,https://id.jobstreet.com/id/job/85808290,"Job Descriptions:; Create and maintain optimal data pipeline architecture for report, business intelligence (BI) dashboard.; Create report and business intelligence (BI) dashboard need by organization.; Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery that needed by BI and reporting services; Create the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and big data technologies.; Create analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency, and other key business performance metrics.; Create data tools for analytics in building and optimizing reporting services.; Ensure the effectiveness and efficiency of operational database system.; Monitor database & system operational activities in Bina Nusantara.; Maintain data security and accuracy in Bina Nusantara; Provide excellent service towards users, in relation to database authorization, change and withdrawal (web & workgroup); ; Requirements :; Minimum Bachelor Degree in Computer Science or related field; Had experience 2 years as Data Analyst or related field is a plus; Understanding of structured query language (SQL); Demonstrated experience with BI Tools (Tableau, Power BI, OBIEE, Qlikview).; Experience interpreting data and analyzing results using statistical techniques; Experience presenting findings to business partners across the organization, including executive leadership; Experience with database software/web applications; Strong analytical and organisational skills; Ability to work well in a fast paced environment, where the technology is constantly changing",,Full time,indonesia
85816577,Cloud Engineer,PT Xtremax Teknologi Indonesia,Bandung,2025-07-16 16:45:02,https://id.jobstreet.com/id/job/85816577,"This job position is suitable for individuals who are constant learners, problem solvers and multi-taskers. Candidates who thrive in a fast-paced environment, steps up to face challenges, and are able to deliver results, are welcome to apply. We are looking for candidates who are interested in doing Implementation and Operation for Cloud Infrastructure.  ; Responsibilities  ; Responsible for Implementing and/or Maintaining cloud infrastructure in AWS, Azure and Google Cloud for Xtremax Customer  ; Provide support related to customer issue with the Cloud Infrastructure.  ; Work closely with IT security to monitor privacy and develop incident-response procedures; Requirements; Qualifications:; Bachelor’s degree in Computer Science, Information Technology, or related field.; Has minimum 2 years experience working with AWS services and architecture.; Proven experience in:; Writing infrastructure code using Terraform.; Site Reliability Engineering practices and incident management.; Building and managing both Windows and Linux servers in cloud environments.; Managing Kubernetes clusters in production environments.; Strong scripting and automation skills (e.g., Python, Bash and PowerShell).; Familiarity with CI/CD pipelines and version control systems (e.g., Git).; Excellent problem-solving and troubleshooting skills.; Strong communication and collaboration skills; Preferred Qualifications:; AWS Certified (AWS Solutions Architect, AWS SysOps Engineer).; Experience with other cloud providers (e.g., Azure, Google Cloud Platform).; Knowledge of other Infrastructure as Code tools (e.g., Terraform, Terragrunt).; Familiarity with containerization technologies other than Kubernetes (e.g., Docker).",,Full time,indonesia
85812908,Data Engineer (Middle),PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),Jakarta,2025-07-16 16:45:02,https://id.jobstreet.com/id/job/85812908,"Job Description; Bertanggung jawab dalam membangun dan memelihara sistem data-platform, mulai dari tahapan proses pengumpulan data dari berbagai data-source (extract), data-cleansing (data quality) dan data transformasi (transform). Data-Platform sebagai tools memberikan insight kepada pengguna dalam melakukan pengambilan keputusan operasional maupun keputusan strategi.; Mengekstrak, mengubah, dan memuat (ETL) data dari berbagai sumber termasuk basis data, API, dan berkas log; Menerapkan pemeriksaan kualitas data dan sistem pemantauan untuk memastikan keakuratan dan konsistensi data; Mengembangkan dan memelihara model data dan data warehouse; Berkolaborasi dengan business-analyst untuk memahami kebutuhan data mereka dan menerjemahkannya menjadi technical-specification; Menganalisa dan melakukan perubahaan terhadap sistem data-platform untuk perbaikan system-error, pemeliharaan dan pengembangan; Menjaga kualitas sistem yang dihasilkan dengan mempertimbangkan user-friend, user-experience, speed performance dan system reliability; Melakukan test terhadap hasil pengembangan/pemeliharaan; Bertanggung jawab atas pengembangan dan pemeliharaan peranti lunak sesuai dengan objektif perusahaan dan kebutuhan pengguna; Qualification:; Berpengalaman min. 2 tahun bekerja sebagai ETL Developer mengembangkan memelihara dan mengelola RDBMS termasuk pembuatan script, store-procedure dan SQL Query; Membuat dan memelihara data pipeline architecture yang optimal untuk integrasi data menggunakan ETL tools seperti SSIS, Pentaho dan Talend; Build data ingestion workflow for data warehouse/data marts/operational data store7; Pengetahuan dan pengalaman terhadap data-warehouse, data-marts, operational-data-store dan master data management; Pengetahuan dan pengalaman dalam database-design dan membangun database; Pengetahuan dan pengalaman dalam pembuatan SQL script dan tuning SQL yang baik",,Kontrak/Temporer,indonesia
84622042,Data Engineer,PT Data Labs Analytics,Central Jakarta,2025-06-30 16:45:02,https://id.jobstreet.com/id/job/84622042,"Requirements:; Minimum 1 year of experience as a Data Engineer.; Proven experience with ETL tool setup and usage, especially Informatica; Talend is a plus.; Experience in building and maintaining data warehouses.; Solid understanding of ELT/ETL concepts, data integration, and data modeling.; Hands-on experience with cloud platforms like AWS, Google Cloud, Azure, Alibaba Cloud, etc.; Strong skills in SQL and relational databases.; Self-driven with good problem-solving skills and the ability to work both independently and in a team environment.; Willing to work in 24x7 rotating shifts including weekends and holidays.; Job desc:; Install, configure, and maintain ETL tools, primarily Informatica (preferred) or Talend.; Design and develop scalable ELT/ETL pipelines to support data integration and transformation.; Build and manage data warehouse infrastructure and architecture.; Monitor and optimize data pipeline performance and reliability.; Collaborate with data analysts, data scientists, and business teams to deliver efficient data solutions.; Document data architectures, pipelines, and processes.",,Full time,indonesia
85436252,Data Engineer,Sibernetik Integra Data,South Jakarta,2025-07-03 16:45:02,https://id.jobstreet.com/id/job/85436252,"Responsibilities :; Create and maintain optimal data pipeline architecture; Assemble large, complex data sets that meet functional / non-functional business requirements.; Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.;  Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and On-prem/ Cloud technologies.; Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics; Qualifications :; 2-4 years of experience as a data engineer.; Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.; ETL tools knowledge is required.; Experience building and optimizing big data pipelines, architectures and data sets.; Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.;  Strong analytic skills related to working with unstructured datasets.; Build processes supporting data transformation, data structures, metadata, dependency and workload management.; A successful history of manipulating, processing and extracting value from large disconnected datasets.",,Kontrak/Temporer,indonesia
